,ds,y,city_name,locality_name,device_date_time,rain_intensity,rain_accumulation,humidity,temperature,wind_direction,wind_speed
678,2024-04-29 06:00:00,14,Kolkata,Baguihati,2024-04-29 06:00:00,0,0,56.77,32.35,179.9,8.37
679,2024-04-29 07:00:00,28,Kolkata,Baguihati,2024-04-29 07:00:00,0,0,53.34,33.48,180,8.54
680,2024-04-29 08:00:00,63,Kolkata,Baguihati,2024-04-29 08:00:00,0,0,45.01,35.4,180.8,8.47
681,2024-04-29 09:00:00,154,Kolkata,Baguihati,2024-04-29 09:00:00,0,0,39.39,36.74,269.5,7.16
682,2024-04-29 10:00:00,219,Kolkata,Baguihati,2024-04-29 10:00:00,0,0,35.54,38.63,270.5,7.7
683,2024-04-29 11:00:00,193,Kolkata,Baguihati,2024-04-29 11:00:00,0,0,28.69,40.43,269.6,7.5
684,2024-04-29 12:00:00,106,Kolkata,Baguihati,2024-04-29 12:00:00,0,0,23.96,42.43,269.4,8.25
685,2024-04-29 13:00:00,93,Kolkata,Baguihati,2024-04-29 13:00:00,0,0,22.48,43.6,270.7,7.73
686,2024-04-29 14:00:00,71,Kolkata,Baguihati,2024-04-29 14:00:00,0,0,21.46,45.28,268.9,7.78
687,2024-04-29 15:00:00,37,Kolkata,Baguihati,2024-04-29 15:00:00,0,0,21.96,45.23,270.4,7.86
688,2024-04-29 16:00:00,49,Kolkata,Baguihati,2024-04-29 16:00:00,0,0,21.71,45.2,268.8,8.16
689,2024-04-29 17:00:00,48,Kolkata,Baguihati,2024-04-29 17:00:00,0,0,24.41,44.02,269.7,8.45
690,2024-04-29 18:00:00,79,Kolkata,Baguihati,2024-04-29 18:00:00,0,0,29.26,40.51,269.7,8.58
691,2024-04-29 19:00:00,51,Kolkata,Baguihati,2024-04-29 19:00:00,0,0,42.53,38.56,270,7.86
692,2024-04-29 20:00:00,59,Kolkata,Baguihati,2024-04-29 20:00:00,0,0,56.83,36.14,270.2,7.69
693,2024-04-29 21:00:00,33,Kolkata,Baguihati,2024-04-29 21:00:00,0,0,57.35,35.25,270.7,7.66
694,2024-04-29 22:00:00,15,Kolkata,Baguihati,2024-04-29 22:00:00,0,0,57.57,34.56,270.4,7.21
695,2024-04-29 23:00:00,7,Kolkata,Baguihati,2024-04-29 23:00:00,0,0,58.05,34.28,269.9,7.38
696,2024-04-30 00:00:00,2,Kolkata,Baguihati,2024-04-30 00:00:00,0,0,56.48,34.29,270.1,7.05
697,2024-04-30 01:00:00,1,Kolkata,Baguihati,2024-04-30 01:00:00,0,0,55.21,34.33,270.2,7.28
698,2024-04-30 02:00:00,0,Kolkata,Baguihati,2024-04-30 02:00:00,0,0,59.8,33.75,269.6,6.79
699,2024-04-30 03:00:00,1,Kolkata,Baguihati,2024-04-30 03:00:00,0,0,65.24,33.26,270.1,6.87
700,2024-04-30 04:00:00,4,Kolkata,Baguihati,2024-04-30 04:00:00,0,0,68.58,32.76,270.1,6.8
701,2024-04-30 05:00:00,4,Kolkata,Baguihati,2024-04-30 05:00:00,0,0,68.51,32.48,270.5,6.68
702,2024-04-30 06:00:00,8,Kolkata,Baguihati,2024-04-30 06:00:00,0,0,70.85,32.17,269.9,6.47
703,2024-04-30 07:00:00,16,Kolkata,Baguihati,2024-04-30 07:00:00,0,0,65.15,33.62,270.6,6.43
704,2024-04-30 08:00:00,39,Kolkata,Baguihati,2024-04-30 08:00:00,0,0,58.11,35.08,350.6,1.45
705,2024-04-30 09:00:00,92,Kolkata,Baguihati,2024-04-30 09:00:00,0,0,46.94,37.34,181.2,0.07
706,2024-04-30 10:00:00,173,Kolkata,Baguihati,2024-04-30 10:00:00,0,0,40.89,39.22,334.3,0.2
707,2024-04-30 11:00:00,156,Kolkata,Baguihati,2024-04-30 11:00:00,0,0,36.16,41.2,179.9,0.23
708,2024-04-30 12:00:00,133,Kolkata,Baguihati,2024-04-30 12:00:00,0,0,30.64,42.86,154.1,0.21
709,2024-04-30 13:00:00,108,Kolkata,Baguihati,2024-04-30 13:00:00,0,0,22.54,44.28,349.5,0.58
710,2024-04-30 14:00:00,71,Kolkata,Baguihati,2024-04-30 14:00:00,0,0,23.31,45.08,221.6,0.22
711,2024-04-30 15:00:00,49,Kolkata,Baguihati,2024-04-30 15:00:00,0,0,23.6,45.83,192.4,0.02
712,2024-04-30 16:00:00,48,Kolkata,Baguihati,2024-04-30 16:00:00,0,0,23.44,45.27,181.3,0.86
713,2024-04-30 17:00:00,44,Kolkata,Baguihati,2024-04-30 17:00:00,0,0,43.49,41.56,159.5,0.06
714,2024-04-30 18:00:00,69,Kolkata,Baguihati,2024-04-30 18:00:00,0,0,48.61,38.15,170,0.54
715,2024-04-30 19:00:00,79,Kolkata,Baguihati,2024-04-30 19:00:00,0,0,56.25,36.74,157.5,1.18
716,2024-04-30 20:00:00,44,Kolkata,Baguihati,2024-04-30 20:00:00,0,0,61.26,35.57,163.9,1.8
717,2024-04-30 21:00:00,40,Kolkata,Baguihati,2024-04-30 21:00:00,0,0,64.41,34.8,256.4,1.01
718,2024-04-30 22:00:00,33,Kolkata,Baguihati,2024-04-30 22:00:00,0,0,64.98,34.24,170.8,1.77
719,2024-04-30 23:00:00,5,Kolkata,Baguihati,2024-04-30 23:00:00,0,0,62.6,34.45,149.3,0.01
720,2024-05-01 00:00:00,2,Kolkata,Baguihati,2024-05-01 00:00:00,0,0,63.8,34.24,349.8,0.05
721,2024-05-01 01:00:00,0,Kolkata,Baguihati,2024-05-01 01:00:00,0,0,62.57,34.18,167.5,0.11
722,2024-05-01 02:00:00,1,Kolkata,Baguihati,2024-05-01 02:00:00,0,0,61.16,33.87,359.2,0
723,2024-05-01 03:00:00,4,Kolkata,Baguihati,2024-05-01 03:00:00,0,0,63.41,33.28,357.7,0.51
724,2024-05-01 04:00:00,1,Kolkata,Baguihati,2024-05-01 04:00:00,0,0,63.49,33.07,289.3,0
725,2024-05-01 05:00:00,5,Kolkata,Baguihati,2024-05-01 05:00:00,0,0,59.62,32.93,346.2,0.23
726,2024-05-01 06:00:00,3,Kolkata,Baguihati,2024-05-01 06:00:00,0,0,58.09,33.01,343.8,0.27
727,2024-05-01 07:00:00,7,Kolkata,Baguihati,2024-05-01 07:00:00,0,0,52.48,34.06,192.2,0.19
728,2024-05-01 08:00:00,18,Kolkata,Baguihati,2024-05-01 08:00:00,0,0,41.69,35.84,168.1,3.63
729,2024-05-01 09:00:00,35,Kolkata,Baguihati,2024-05-01 09:00:00,0,0,32.56,38.07,305.8,0.11
730,2024-05-01 10:00:00,61,Kolkata,Baguihati,2024-05-01 10:00:00,0,0,24.5,39.84,168.2,0.37
731,2024-05-01 11:00:00,56,Kolkata,Baguihati,2024-05-01 11:00:00,0,0,22.72,40.99,183.7,0.36
732,2024-05-01 12:00:00,67,Kolkata,Baguihati,2024-05-01 12:00:00,0,0,21.54,42.56,162.9,0.3
733,2024-05-01 13:00:00,64,Kolkata,Baguihati,2024-05-01 13:00:00,0,0,20.9,43.71,160,0.84
734,2024-05-01 14:00:00,56,Kolkata,Baguihati,2024-05-01 14:00:00,0,0,22.86,43.51,175.2,0.02
735,2024-05-01 15:00:00,62,Kolkata,Baguihati,2024-05-01 15:00:00,0,0,20.95,43.86,178.4,0.36
736,2024-05-01 16:00:00,52,Kolkata,Baguihati,2024-05-01 16:00:00,0,0,24,43.5,176,0.91
737,2024-05-01 17:00:00,55,Kolkata,Baguihati,2024-05-01 17:00:00,0,0,25.54,42.32,174.6,1.1
738,2024-05-01 18:00:00,53,Kolkata,Baguihati,2024-05-01 18:00:00,0,0,29.52,39.46,161.4,0.22
739,2024-05-01 19:00:00,70,Kolkata,Baguihati,2024-05-01 19:00:00,0,0,50.33,36.97,23.6,0.24
740,2024-05-01 20:00:00,52,Kolkata,Baguihati,2024-05-01 20:00:00,0,0,57.24,34.98,147,0.39
741,2024-05-01 21:00:00,80,Kolkata,Baguihati,2024-05-01 21:00:00,0,0,52.92,34.71,158.5,1.29
742,2024-05-01 22:00:00,54,Kolkata,Baguihati,2024-05-01 22:00:00,0,0,49.44,34.44,157.8,0.08
743,2024-05-01 23:00:00,24,Kolkata,Baguihati,2024-05-01 23:00:00,0,0,46.1,34.25,153.1,0.13
744,2024-05-02 00:00:00,2,Kolkata,Baguihati,2024-05-02 00:00:00,0,0,50.44,32.9,212.3,1.29
745,2024-05-02 01:00:00,2,Kolkata,Baguihati,2024-05-02 01:00:00,0,0,52.67,31.89,154.5,0.13
746,2024-05-02 02:00:00,0,Kolkata,Baguihati,2024-05-02 02:00:00,0,0,51.51,32.2,117.6,0.31
747,2024-05-02 03:00:00,1,Kolkata,Baguihati,2024-05-02 03:00:00,0,0,70.2,30.88,81,0.27
748,2024-05-02 04:00:00,2,Kolkata,Baguihati,2024-05-02 04:00:00,0,0,79.02,30.46,37.5,0.28
749,2024-05-02 05:00:00,4,Kolkata,Baguihati,2024-05-02 05:00:00,0,0,82.6,30.44,151,0.14
750,2024-05-02 06:00:00,4,Kolkata,Baguihati,2024-05-02 06:00:00,0,0,80.31,31.29,163.4,0.01
751,2024-05-02 07:00:00,12,Kolkata,Baguihati,2024-05-02 07:00:00,0,0,75.33,32.66,189.6,1.01
752,2024-05-02 08:00:00,60,Kolkata,Baguihati,2024-05-02 08:00:00,0,0,68.21,34.23,335.2,0.16
753,2024-05-02 09:00:00,80,Kolkata,Baguihati,2024-05-02 09:00:00,0,0,63.3,34.98,155.5,0.11
754,2024-05-02 10:00:00,149,Kolkata,Baguihati,2024-05-02 10:00:00,0,0,59.04,36.32,357.2,1.16
755,2024-05-02 11:00:00,162,Kolkata,Baguihati,2024-05-02 11:00:00,0,0,53.34,38.02,178.9,1.23
756,2024-05-02 12:00:00,105,Kolkata,Baguihati,2024-05-02 12:00:00,0,0,48.06,39.25,153.8,0.15
757,2024-05-02 13:00:00,81,Kolkata,Baguihati,2024-05-02 13:00:00,0,0,44.5,40.38,330.8,0.75
758,2024-05-02 14:00:00,48,Kolkata,Baguihati,2024-05-02 14:00:00,0,0,44.22,40.9,163.7,0.14
759,2024-05-02 15:00:00,35,Kolkata,Baguihati,2024-05-02 15:00:00,0,0,44.87,41.07,160.1,0.1
760,2024-05-02 16:00:00,46,Kolkata,Baguihati,2024-05-02 16:00:00,0,0,37.02,41.49,345.9,0.12
761,2024-05-02 17:00:00,34,Kolkata,Baguihati,2024-05-02 17:00:00,0,0,32.5,40.6,286.5,0.38
762,2024-05-02 18:00:00,41,Kolkata,Baguihati,2024-05-02 18:00:00,0,0,56.32,38.04,66.8,0.14
763,2024-05-02 19:00:00,47,Kolkata,Baguihati,2024-05-02 19:00:00,0,0,65.23,34.69,140.1,0.48
764,2024-05-02 20:00:00,34,Kolkata,Baguihati,2024-05-02 20:00:00,0,0,72.3,33.71,145.1,0.24
765,2024-05-02 21:00:00,31,Kolkata,Baguihati,2024-05-02 21:00:00,0,0,74.37,33.21,148.7,0.63
766,2024-05-02 22:00:00,16,Kolkata,Baguihati,2024-05-02 22:00:00,0,0,75.22,32.94,305.3,0.08
767,2024-05-02 23:00:00,8,Kolkata,Baguihati,2024-05-02 23:00:00,0,0,76.78,32.6,143.1,0.68
768,2024-05-03 00:00:00,2,Kolkata,Baguihati,2024-05-03 00:00:00,0,0,78.8,32.31,169.5,1.14
769,2024-05-03 01:00:00,1,Kolkata,Baguihati,2024-05-03 01:00:00,0,0,78.93,32.05,356.1,0.17
770,2024-05-03 02:00:00,0,Kolkata,Baguihati,2024-05-03 02:00:00,0,0,80.84,31.63,354,0.36
771,2024-05-03 03:00:00,2,Kolkata,Baguihati,2024-05-03 03:00:00,0,0,81.13,31.57,357,0.29
772,2024-05-03 04:00:00,4,Kolkata,Baguihati,2024-05-03 04:00:00,0,0,81.55,31.31,155,0.08
773,2024-05-03 05:00:00,3,Kolkata,Baguihati,2024-05-03 05:00:00,0,0,77.34,31.23,151.1,0.08
774,2024-05-03 06:00:00,5,Kolkata,Baguihati,2024-05-03 06:00:00,0,0,84.78,30.82,184.8,0.09
775,2024-05-03 07:00:00,15,Kolkata,Baguihati,2024-05-03 07:00:00,0,0,68.93,32.35,170.3,0.23
776,2024-05-03 08:00:00,27,Kolkata,Baguihati,2024-05-03 08:00:00,0,0,53.89,34.39,160.3,0.05
777,2024-05-03 09:00:00,137,Kolkata,Baguihati,2024-05-03 09:00:00,0,0,41.14,35.92,0.1,5.39
778,2024-05-03 10:00:00,136,Kolkata,Baguihati,2024-05-03 10:00:00,0,0,38.63,37.74,0.1,6.2
779,2024-05-03 11:00:00,136,Kolkata,Baguihati,2024-05-03 11:00:00,0,0,35.75,38.66,168.3,0.04
780,2024-05-03 12:00:00,108,Kolkata,Baguihati,2024-05-03 12:00:00,0,0,31.3,40.03,197.7,0.33
781,2024-05-03 13:00:00,83,Kolkata,Baguihati,2024-05-03 13:00:00,0,0,28.29,41.47,172.3,0.21
782,2024-05-03 14:00:00,57,Kolkata,Baguihati,2024-05-03 14:00:00,0,0,26.44,42.65,161.4,0.39
783,2024-05-03 15:00:00,47,Kolkata,Baguihati,2024-05-03 15:00:00,0,0,26.94,42.27,167.8,0.37
784,2024-05-03 16:00:00,61,Kolkata,Baguihati,2024-05-03 16:00:00,0,0,29.49,42.05,174.4,0.64
785,2024-05-03 17:00:00,44,Kolkata,Baguihati,2024-05-03 17:00:00,0,0,32.3,40.29,83.4,0
786,2024-05-03 18:00:00,68,Kolkata,Baguihati,2024-05-03 18:00:00,0,0,36.59,38.17,160.4,0.24
787,2024-05-03 19:00:00,43,Kolkata,Baguihati,2024-05-03 19:00:00,0,0,64.48,34.56,22.7,0.4
788,2024-05-03 20:00:00,49,Kolkata,Baguihati,2024-05-03 20:00:00,0,0,71.77,33.51,77,0.11
789,2024-05-03 21:00:00,44,Kolkata,Baguihati,2024-05-03 21:00:00,0,0,77.64,32.3,173.8,1
790,2024-05-03 22:00:00,26,Kolkata,Baguihati,2024-05-03 22:00:00,0,0,80.01,31.73,153.4,0.16
791,2024-05-03 23:00:00,7,Kolkata,Baguihati,2024-05-03 23:00:00,0,0,81.3,31.61,336.1,0.05
792,2024-05-04 00:00:00,7,Kolkata,Baguihati,2024-05-04 00:00:00,0,0,80.84,31.56,165.9,0.13
793,2024-05-04 01:00:00,1,Kolkata,Baguihati,2024-05-04 01:00:00,0,0,81.45,31.4,174.4,1.8
794,2024-05-04 02:00:00,0,Kolkata,Baguihati,2024-05-04 02:00:00,0,0,83.6,30.96,162,0.44
795,2024-05-04 03:00:00,1,Kolkata,Baguihati,2024-05-04 03:00:00,0,0,78.67,31.29,156.3,0.16
796,2024-05-04 04:00:00,2,Kolkata,Baguihati,2024-05-04 04:00:00,0,0,79.57,31.23,44.4,0.1
797,2024-05-04 05:00:00,2,Kolkata,Baguihati,2024-05-04 05:00:00,0,0,80.22,30.92,63.3,0.12
798,2024-05-04 06:00:00,9,Kolkata,Baguihati,2024-05-04 06:00:00,0,0,81.64,30.64,135.9,0.28
799,2024-05-04 07:00:00,7,Kolkata,Baguihati,2024-05-04 07:00:00,0,0,77.45,31.63,79.2,0.1
800,2024-05-04 08:00:00,24,Kolkata,Baguihati,2024-05-04 08:00:00,0,0,72.42,32.82,150.4,0.19
801,2024-05-04 09:00:00,59,Kolkata,Baguihati,2024-05-04 09:00:00,0,0,67.86,33.82,179.4,1.44
802,2024-05-04 10:00:00,105,Kolkata,Baguihati,2024-05-04 10:00:00,0,0,63.42,35,26.5,0
803,2024-05-04 11:00:00,115,Kolkata,Baguihati,2024-05-04 11:00:00,0,0,57.37,36.44,330.8,1.25
804,2024-05-04 12:00:00,87,Kolkata,Baguihati,2024-05-04 12:00:00,0,0,52.88,37.98,272.3,1.04
805,2024-05-04 13:00:00,66,Kolkata,Baguihati,2024-05-04 13:00:00,0,0,52.02,38.36,269.4,7.23
806,2024-05-04 14:00:00,76,Kolkata,Baguihati,2024-05-04 14:00:00,0,0,45.71,39.44,270.1,7.66
807,2024-05-04 15:00:00,78,Kolkata,Baguihati,2024-05-04 15:00:00,0,0,50.81,38.36,270.1,7.61
808,2024-05-04 16:00:00,61,Kolkata,Baguihati,2024-05-04 16:00:00,0,0,52.06,39.39,269.6,7.05
809,2024-05-04 17:00:00,74,Kolkata,Baguihati,2024-05-04 17:00:00,0,0,61.01,36.54,270.4,7.09
810,2024-05-04 18:00:00,130,Kolkata,Baguihati,2024-05-04 18:00:00,0,0,64.89,34.13,268.9,7.11
811,2024-05-04 19:00:00,75,Kolkata,Baguihati,2024-05-04 19:00:00,0,0,70.4,33.27,270.4,6.91
812,2024-05-04 20:00:00,61,Kolkata,Baguihati,2024-05-04 20:00:00,0,0,74.04,32.42,266.5,6.72
813,2024-05-04 21:00:00,49,Kolkata,Baguihati,2024-05-04 21:00:00,0,0,77.38,31.71,270.4,6.55
814,2024-05-04 22:00:00,45,Kolkata,Baguihati,2024-05-04 22:00:00,0,0,80.11,31.34,270.5,6.62
815,2024-05-04 23:00:00,27,Kolkata,Baguihati,2024-05-04 23:00:00,0,0,80.73,31.17,268.5,6.29
816,2024-05-05 00:00:00,4,Kolkata,Baguihati,2024-05-05 00:00:00,0,0,80.75,31.37,270,6.19
817,2024-05-05 01:00:00,6,Kolkata,Baguihati,2024-05-05 01:00:00,0,0,79.51,31.43,271,6.58
818,2024-05-05 02:00:00,3,Kolkata,Baguihati,2024-05-05 02:00:00,0,0,79.84,31.08,266,6.12
819,2024-05-05 03:00:00,0,Kolkata,Baguihati,2024-05-05 03:00:00,0,0,80.25,30.87,269.6,6.14
820,2024-05-05 04:00:00,2,Kolkata,Baguihati,2024-05-05 04:00:00,0,0,81,30.79,271.8,6.25
821,2024-05-05 05:00:00,4,Kolkata,Baguihati,2024-05-05 05:00:00,0,0,83.28,30.51,269.3,5.74
822,2024-05-05 06:00:00,4,Kolkata,Baguihati,2024-05-05 06:00:00,0,0,81.47,30.88,270,5.97
823,2024-05-05 07:00:00,18,Kolkata,Baguihati,2024-05-05 07:00:00,0,0,78.55,31.57,23.3,0.07
824,2024-05-05 08:00:00,22,Kolkata,Baguihati,2024-05-05 08:00:00,0,0,72.85,33.04,159.2,0.45
825,2024-05-05 09:00:00,24,Kolkata,Baguihati,2024-05-05 09:00:00,0,0,70.53,33.78,316.9,0.15
826,2024-05-05 10:00:00,45,Kolkata,Baguihati,2024-05-05 10:00:00,0,0,63.85,35.11,42.9,0.32
827,2024-05-05 11:00:00,62,Kolkata,Baguihati,2024-05-05 11:00:00,0,0,58.43,36.54,162.7,0.15
828,2024-05-05 12:00:00,82,Kolkata,Baguihati,2024-05-05 12:00:00,0,0,52.34,37.92,179.6,8.61
829,2024-05-05 13:00:00,56,Kolkata,Baguihati,2024-05-05 13:00:00,0,0,51.37,38.8,179.9,8.52
830,2024-05-05 14:00:00,49,Kolkata,Baguihati,2024-05-05 14:00:00,0,0,51.01,39.09,174.9,1.8
831,2024-05-05 15:00:00,48,Kolkata,Baguihati,2024-05-05 15:00:00,0,0,51.13,39.37,173.7,0.51
832,2024-05-05 16:00:00,92,Kolkata,Baguihati,2024-05-05 16:00:00,0,0,56.75,38.37,183,1.83
833,2024-05-05 17:00:00,97,Kolkata,Baguihati,2024-05-05 17:00:00,0,0,62.04,36.15,54.3,0.07
834,2024-05-05 18:00:00,164,Kolkata,Baguihati,2024-05-05 18:00:00,0,0,69.28,33.88,107.1,0.32
835,2024-05-05 19:00:00,133,Kolkata,Baguihati,2024-05-05 19:00:00,0,0,74.72,32.85,108.2,0.21
836,2024-05-05 20:00:00,81,Kolkata,Baguihati,2024-05-05 20:00:00,0,0,76.39,32.26,16.5,0.12
837,2024-05-05 21:00:00,94,Kolkata,Baguihati,2024-05-05 21:00:00,0,0,76.92,32.08,44,0.35
838,2024-05-05 22:00:00,69,Kolkata,Baguihati,2024-05-05 22:00:00,0,0,77.3,32.01,178.4,1.29
839,2024-05-05 23:00:00,15,Kolkata,Baguihati,2024-05-05 23:00:00,0,0,78.49,31.89,168.4,1.88
840,2024-05-06 00:00:00,4,Kolkata,Baguihati,2024-05-06 00:00:00,0,0,78.79,31.83,161.1,0.14
841,2024-05-06 01:00:00,0,Kolkata,Baguihati,2024-05-06 01:00:00,0,0,78.22,31.56,165.6,1.79
842,2024-05-06 02:00:00,2,Kolkata,Baguihati,2024-05-06 02:00:00,0,0,79.4,31.31,169.8,2.63
843,2024-05-06 03:00:00,2,Kolkata,Baguihati,2024-05-06 03:00:00,0,0,79.76,31.13,37.4,0.17
844,2024-05-06 04:00:00,9,Kolkata,Baguihati,2024-05-06 04:00:00,0,0,80.31,30.93,170.4,1.31
845,2024-05-06 05:00:00,4,Kolkata,Baguihati,2024-05-06 05:00:00,0,0,79.15,30.98,43.1,0.26
846,2024-05-06 06:00:00,13,Kolkata,Baguihati,2024-05-06 06:00:00,0,0,79.16,31.06,170.7,1.1
847,2024-05-06 07:00:00,17,Kolkata,Baguihati,2024-05-06 07:00:00,0,0,78.02,31.7,78.9,0.75
848,2024-05-06 08:00:00,53,Kolkata,Baguihati,2024-05-06 08:00:00,0,0,74.65,32.65,34.9,0
849,2024-05-06 09:00:00,65,Kolkata,Baguihati,2024-05-06 09:00:00,0,0,68.34,34.04,170.5,3.16
850,2024-05-06 10:00:00,102,Kolkata,Baguihati,2024-05-06 10:00:00,0,0,65.38,34.85,112.3,0.11
851,2024-05-06 11:00:00,96,Kolkata,Baguihati,2024-05-06 11:00:00,0,5.2,64.85,35.51,109.8,0.32
852,2024-05-06 12:00:00,70,Kolkata,Baguihati,2024-05-06 12:00:00,0,5.2,63.64,35.93,158.6,1.12
853,2024-05-06 13:00:00,73,Kolkata,Baguihati,2024-05-06 13:00:00,0,5.2,65.98,35.81,144.8,0.01
854,2024-05-06 14:00:00,41,Kolkata,Baguihati,2024-05-06 14:00:00,0,5.2,63.95,36.06,162.9,0.03
855,2024-05-06 15:00:00,43,Kolkata,Baguihati,2024-05-06 15:00:00,0,5.2,64.91,35.55,52.4,0.02
856,2024-05-06 16:00:00,38,Kolkata,Baguihati,2024-05-06 16:00:00,0,5.2,63.08,36.25,170.5,1.48
857,2024-05-06 17:00:00,41,Kolkata,Baguihati,2024-05-06 17:00:00,0,5.2,70.27,33.85,20.1,0.46
858,2024-05-06 18:00:00,48,Kolkata,Baguihati,2024-05-06 18:00:00,0,5.2,74.59,32.95,157.6,0.02
859,2024-05-06 19:00:00,130,Kolkata,Baguihati,2024-05-06 19:00:00,0,5.2,76.47,32.57,44.8,0.06
860,2024-05-06 20:00:00,324,Kolkata,Baguihati,2024-05-06 20:00:00,0.6,20,92.41,23.76,199.6,0.46
861,2024-05-06 21:00:00,149,Kolkata,Baguihati,2024-05-06 21:00:00,0,35,94,23.42,91.5,1.46
862,2024-05-06 22:00:00,71,Kolkata,Baguihati,2024-05-06 22:00:00,0,35,84.12,25.53,114.9,0
863,2024-05-06 23:00:00,7,Kolkata,Baguihati,2024-05-06 23:00:00,0,35.2,76.05,26.58,217.5,0.32
864,2024-05-07 00:00:00,3,Kolkata,Baguihati,2024-05-07 00:00:00,0,0,82.83,25.63,173.2,1.57
865,2024-05-07 01:00:00,0,Kolkata,Baguihati,2024-05-07 01:00:00,0,1.8,88.94,24.03,178.2,1.8
866,2024-05-07 02:00:00,0,Kolkata,Baguihati,2024-05-07 02:00:00,0,2.4,90.43,24.07,176.1,0.16
867,2024-05-07 03:00:00,1,Kolkata,Baguihati,2024-05-07 03:00:00,0,3,90.24,23.98,180.6,1.55
868,2024-05-07 04:00:00,3,Kolkata,Baguihati,2024-05-07 04:00:00,0,8.2,93.48,23.58,336.1,0.02
869,2024-05-07 05:00:00,3,Kolkata,Baguihati,2024-05-07 05:00:00,0,9.6,92.27,23.78,176,1.4
870,2024-05-07 06:00:00,4,Kolkata,Baguihati,2024-05-07 06:00:00,0,10.2,89.47,24.22,196,1.04
871,2024-05-07 07:00:00,4,Kolkata,Baguihati,2024-05-07 07:00:00,0,10.8,84.48,24.76,52.9,0.21
872,2024-05-07 08:00:00,19,Kolkata,Baguihati,2024-05-07 08:00:00,0,10.8,76.84,27.13,172.6,0.04
873,2024-05-07 09:00:00,75,Kolkata,Baguihati,2024-05-07 09:00:00,0,11.2,72.86,29,81.4,0.43
874,2024-05-07 10:00:00,92,Kolkata,Baguihati,2024-05-07 10:00:00,0,11.4,71.07,30.42,154.2,0.03
875,2024-05-07 11:00:00,85,Kolkata,Baguihati,2024-05-07 11:00:00,0,11.8,65.8,32.62,161.6,0.31
876,2024-05-07 12:00:00,59,Kolkata,Baguihati,2024-05-07 12:00:00,0,11.8,61.91,34.17,53.1,0.02
877,2024-05-07 13:00:00,48,Kolkata,Baguihati,2024-05-07 13:00:00,0,12,58.55,35.72,173.9,0.44
878,2024-05-07 14:00:00,53,Kolkata,Baguihati,2024-05-07 14:00:00,0,12,57.87,35.3,329,0.29
879,2024-05-07 15:00:00,42,Kolkata,Baguihati,2024-05-07 15:00:00,0,12.2,59.32,35.49,194.3,0.32
880,2024-05-07 16:00:00,32,Kolkata,Baguihati,2024-05-07 16:00:00,0,12.2,53.31,35.15,153.1,0.07
881,2024-05-07 17:00:00,31,Kolkata,Baguihati,2024-05-07 17:00:00,0,12.2,61.81,33.3,169.1,0
882,2024-05-07 18:00:00,43,Kolkata,Baguihati,2024-05-07 18:00:00,0,12.2,66.92,32.06,161.8,0.06
883,2024-05-07 19:00:00,44,Kolkata,Baguihati,2024-05-07 19:00:00,0,12.2,70.08,31.42,159.5,0.13
884,2024-05-07 20:00:00,34,Kolkata,Baguihati,2024-05-07 20:00:00,0,12.2,73.38,30.79,150.7,0.63
885,2024-05-07 21:00:00,16,Kolkata,Baguihati,2024-05-07 21:00:00,0,12.2,75.81,30.45,147.5,0.18
886,2024-05-07 22:00:00,17,Kolkata,Baguihati,2024-05-07 22:00:00,0,12.2,77.14,30.46,171.3,0.12
887,2024-05-07 23:00:00,6,Kolkata,Baguihati,2024-05-07 23:00:00,0,12.4,76.86,30.46,151.6,0.02
888,2024-05-08 00:00:00,5,Kolkata,Baguihati,2024-05-08 00:00:00,0,0,76.74,30.4,356.7,0.15
889,2024-05-08 01:00:00,2,Kolkata,Baguihati,2024-05-08 01:00:00,0.2,1.2,92.36,23.65,219.1,0.39
890,2024-05-08 02:00:00,0,Kolkata,Baguihati,2024-05-08 02:00:00,0,7,92.98,23.71,130.4,0.3
891,2024-05-08 03:00:00,2,Kolkata,Baguihati,2024-05-08 03:00:00,0,7,92.22,23.52,340.1,0.29
892,2024-05-08 04:00:00,0,Kolkata,Baguihati,2024-05-08 04:00:00,0,7,90.38,23.94,165.3,0.14
893,2024-05-08 05:00:00,1,Kolkata,Baguihati,2024-05-08 05:00:00,0,7,88.77,24.21,158.2,0.13
894,2024-05-08 06:00:00,2,Kolkata,Baguihati,2024-05-08 06:02:00,0,7,88.37,24.84,177.8,0.42
895,2024-05-08 07:00:00,6,Kolkata,Baguihati,2024-05-08 07:00:00,0,7.2,88.09,25.31,153.7,0.42
896,2024-05-08 08:00:00,40,Kolkata,Baguihati,2024-05-08 08:00:00,0,7.2,83.75,26.72,163.3,0.29
897,2024-05-08 09:00:00,62,Kolkata,Baguihati,2024-05-08 09:00:00,0,7.2,80.45,27.6,169.4,0.69
898,2024-05-08 10:00:00,65,Kolkata,Baguihati,2024-05-08 10:00:00,0,7.2,73.81,29.9,167,0.26
899,2024-05-08 11:00:00,78,Kolkata,Baguihati,2024-05-08 11:00:00,0,7.2,72.81,29.99,149.9,0
900,2024-05-08 12:00:00,59,Kolkata,Baguihati,2024-05-08 12:00:00,0,7.2,70.95,30.3,174.3,0.15
901,2024-05-08 13:00:00,40,Kolkata,Baguihati,2024-05-08 13:00:00,0,7.2,67.99,31.47,12.2,0.18
