,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
1323,31,0.0,0.0,29.86,28.0,583.0,415.0,23.0
1324,26,0.0,0.2,28.38,31.0,687.0,419.0,27.0
1325,48,0.0,0.2,28.71,26.0,442.0,497.0,60.0
1326,58,0.0,0.2,28.69,48.0,312.0,474.0,83.0
1327,68,0.0,0.6,28.16,58.0,238.0,583.0,58.0
1328,101,0.6,4.6,27.32,68.0,123.0,687.0,80.0
1329,93,0.0,8.2,27.85,101.0,63.0,442.0,140.0
1330,127,0.0,8.4,29.61,93.0,28.0,312.0,254.0
1331,183,0.0,8.4,31.77,127.0,31.0,238.0,394.0
1332,254,0.0,8.4,31.9,183.0,26.0,123.0,469.0
1333,245,0.0,8.4,32.2,254.0,48.0,63.0,430.0
1334,305,0.0,8.4,31.37,245.0,58.0,28.0,447.0
1335,270,0.0,10.0,28.1,305.0,68.0,31.0,415.0
1336,213,0.0,11.2,28.26,270.0,101.0,26.0,419.0
1337,293,0.0,11.6,28.94,213.0,93.0,48.0,497.0
1338,249,0.0,12.0,27.77,293.0,127.0,58.0,474.0
1339,294,0.0,12.2,28.11,249.0,183.0,68.0,583.0
1340,246,0.0,12.4,28.3,294.0,254.0,101.0,687.0
1341,175,0.0,12.4,28.35,246.0,245.0,93.0,442.0
1342,234,0.0,12.6,28.13,175.0,305.0,127.0,312.0
1343,264,0.0,12.6,27.31,234.0,270.0,183.0,238.0
1344,160,0.0,18.4,25.95,264.0,213.0,254.0,123.0
1345,75,0.2,0.2,25.69,160.0,293.0,245.0,63.0
1346,50,0.0,5.0,26.01,75.0,249.0,305.0,28.0
1347,27,0.2,15.6,25.61,50.0,294.0,270.0,31.0
1348,52,0.0,18.6,25.82,27.0,246.0,213.0,26.0
1349,118,0.0,19.6,25.85,52.0,175.0,293.0,48.0
1350,186,0.0,20.8,25.91,118.0,234.0,249.0,58.0
1351,202,0.0,22.2,26.4,186.0,264.0,294.0,68.0
1352,253,0.0,24.6,26.49,202.0,160.0,246.0,101.0
1353,719,0.2,26.6,26.53,253.0,75.0,175.0,93.0
1354,1230,0.0,27.2,26.69,719.0,50.0,234.0,127.0
1355,1089,0.0,28.8,26.64,1230.0,27.0,264.0,183.0
1356,769,0.0,29.8,26.54,1089.0,52.0,160.0,254.0
1357,565,0.0,33.6,26.43,769.0,118.0,75.0,245.0
1358,395,0.0,39.6,26.25,565.0,186.0,50.0,305.0
1359,487,0.0,45.0,26.24,395.0,202.0,27.0,270.0
1360,513,0.2,50.2,26.34,487.0,253.0,52.0,213.0
1361,614,0.0,50.6,26.46,513.0,719.0,118.0,293.0
1362,595,0.0,50.8,26.37,614.0,1230.0,186.0,249.0
1363,580,0.0,51.0,26.55,595.0,1089.0,202.0,294.0
1364,405,0.0,51.0,26.96,580.0,769.0,253.0,246.0
1365,317,0.0,51.0,27.44,405.0,565.0,719.0,175.0
1366,229,0.0,51.0,27.58,317.0,395.0,1230.0,234.0
1367,172,0.0,51.0,27.51,229.0,487.0,1089.0,264.0
1368,89,0.0,51.0,27.54,172.0,513.0,769.0,160.0
1369,63,0.0,0.0,27.42,89.0,614.0,565.0,75.0
1370,59,0.0,0.0,27.31,63.0,595.0,395.0,50.0
1371,31,0.0,0.0,27.47,59.0,580.0,487.0,27.0
1372,30,0.0,0.0,27.24,31.0,405.0,513.0,52.0
1373,76,0.0,0.0,27.22,30.0,317.0,614.0,118.0
1374,102,0.0,0.0,26.83,76.0,229.0,595.0,186.0
1375,63,0.0,0.0,27.51,102.0,172.0,580.0,202.0
1376,84,0.0,0.2,29.51,63.0,89.0,405.0,253.0
1377,271,0.0,0.2,31.53,84.0,63.0,317.0,719.0
1378,551,0.0,0.2,33.63,271.0,59.0,229.0,1230.0
1379,554,0.0,0.2,34.15,551.0,31.0,172.0,1089.0
1380,495,0.0,0.2,33.93,554.0,30.0,89.0,769.0
1381,336,0.0,0.2,34.66,495.0,76.0,63.0,565.0
1382,313,0.0,0.2,34.93,336.0,102.0,59.0,395.0
1383,278,0.0,0.2,35.74,313.0,63.0,31.0,487.0
1384,274,0.0,0.2,33.82,278.0,84.0,30.0,513.0
1385,347,0.0,0.2,33.28,274.0,271.0,76.0,614.0
1386,387,0.0,0.2,32.88,347.0,551.0,102.0,595.0
